"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"10_9","SapBERT-base","SapBERT","base",0.95,15,2,0.805,0.335,0.473,0.31,399
"10_9","SapBERT-base","SapBERT","base",0.95,15,3,0.706,0.338,0.457,0.297,461
"10_9","SapBERT-base","SapBERT","base",0.95,15,4,0.693,0.419,0.522,0.354,582
"10_9","SapBERT-base","SapBERT","base",0.95,20,1,0.701,0.401,0.51,0.343,550
"10_9","SapBERT-base","SapBERT","base",0.95,20,2,0.801,0.339,0.476,0.313,406
"10_9","SapBERT-base","SapBERT","base",0.95,20,3,0.705,0.349,0.467,0.304,476
"10_9","SapBERT-base","SapBERT","base",0.95,20,4,0.692,0.427,0.528,0.359,593
"10_9","SapBERT-base","SapBERT","base",0.95,25,1,0.702,0.402,0.511,0.344,551
"10_9","SapBERT-base","SapBERT","base",0.95,25,2,0.801,0.339,0.476,0.313,406
"10_9","SapBERT-base","SapBERT","base",0.95,25,3,0.706,0.355,0.472,0.309,484
"10_9","SapBERT-base","SapBERT","base",0.95,25,4,0.693,0.428,0.529,0.36,594
"10_9","SapBERT-base","SapBERT","base",0.95,30,1,0.702,0.402,0.511,0.344,551
"10_9","SapBERT-base","SapBERT","base",0.95,30,2,0.799,0.34,0.477,0.314,408
"10_9","SapBERT-base","SapBERT","base",0.95,30,3,0.703,0.361,0.477,0.313,493
"10_9","SapBERT-base","SapBERT","base",0.95,30,4,0.692,0.429,0.53,0.36,596
"10_9","SapBERT-base","SapBERT","base",0.99,3,1,0.708,0.383,0.497,0.331,519
"10_9","SapBERT-base","SapBERT","base",0.99,3,2,0.845,0.297,0.44,0.281,337
"10_9","SapBERT-base","SapBERT","base",0.99,3,3,0.696,0.25,0.368,0.225,344
"10_9","SapBERT-base","SapBERT","base",0.99,3,4,0.708,0.383,0.497,0.331,519
"10_9","SapBERT-base","SapBERT","base",0.99,5,1,0.706,0.393,0.505,0.338,534
"10_9","SapBERT-base","SapBERT","base",0.99,5,2,0.845,0.297,0.44,0.281,337
"10_9","SapBERT-base","SapBERT","base",0.99,5,3,0.699,0.275,0.395,0.246,379
"10_9","SapBERT-base","SapBERT","base",0.99,5,4,0.706,0.393,0.505,0.338,534
"10_9","SapBERT-base","SapBERT","base",0.99,10,1,0.704,0.393,0.504,0.337,537
"10_9","SapBERT-base","SapBERT","base",0.99,10,2,0.846,0.299,0.442,0.283,339
"10_9","SapBERT-base","SapBERT","base",0.99,10,3,0.711,0.302,0.424,0.269,409
"10_9","SapBERT-base","SapBERT","base",0.99,10,4,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base","SapBERT","base",0.99,15,1,0.704,0.393,0.504,0.337,537
"10_9","SapBERT-base","SapBERT","base",0.99,15,2,0.846,0.299,0.442,0.283,339
"10_9","SapBERT-base","SapBERT","base",0.99,15,3,0.717,0.316,0.439,0.281,424
"10_9","SapBERT-base","SapBERT","base",0.99,15,4,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base","SapBERT","base",0.99,20,1,0.704,0.396,0.507,0.339,541
"10_9","SapBERT-base","SapBERT","base",0.99,20,2,0.844,0.3,0.443,0.284,341
"10_9","SapBERT-base","SapBERT","base",0.99,20,3,0.716,0.323,0.445,0.287,434
"10_9","SapBERT-base","SapBERT","base",0.99,20,4,0.704,0.399,0.509,0.342,545
"10_9","SapBERT-base","SapBERT","base",0.99,25,1,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base","SapBERT","base",0.99,25,2,0.844,0.3,0.443,0.284,341
"10_9","SapBERT-base","SapBERT","base",0.99,25,3,0.718,0.329,0.451,0.291,440
"10_9","SapBERT-base","SapBERT","base",0.99,25,4,0.705,0.4,0.51,0.343,546
"10_9","SapBERT-base","SapBERT","base",0.99,30,1,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base","SapBERT","base",0.99,30,2,0.841,0.3,0.442,0.284,342
"10_9","SapBERT-base","SapBERT","base",0.99,30,3,0.714,0.333,0.454,0.294,448
"10_9","SapBERT-base","SapBERT","base",0.99,30,4,0.704,0.4,0.51,0.342,547
"10_9","SapBERT-base","SapBERT","base",0.995,3,1,0.708,0.381,0.495,0.329,516
"10_9","SapBERT-base","SapBERT","base",0.995,3,2,0.846,0.293,0.435,0.279,333
"10_9","SapBERT-base","SapBERT","base",0.995,3,3,0.696,0.25,0.368,0.225,344
"10_9","SapBERT-base","SapBERT","base",0.995,3,4,0.708,0.381,0.495,0.329,516
"10_9","SapBERT-base","SapBERT","base",0.995,5,1,0.707,0.391,0.504,0.336,531
"10_9","SapBERT-base","SapBERT","base",0.995,5,2,0.846,0.293,0.435,0.279,333
"10_9","SapBERT-base","SapBERT","base",0.995,5,3,0.701,0.275,0.395,0.246,378
"10_9","SapBERT-base","SapBERT","base",0.995,5,4,0.707,0.391,0.504,0.336,531
"10_9","SapBERT-base","SapBERT","base",0.995,10,1,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base","SapBERT","base",0.995,10,2,0.847,0.296,0.439,0.281,335
"10_9","SapBERT-base","SapBERT","base",0.995,10,3,0.712,0.301,0.423,0.268,407
"10_9","SapBERT-base","SapBERT","base",0.995,10,4,0.705,0.393,0.505,0.337,536
"10_9","SapBERT-base","SapBERT","base",0.995,15,1,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base","SapBERT","base",0.995,15,2,0.847,0.296,0.439,0.281,335
"10_9","SapBERT-base","SapBERT","base",0.995,15,3,0.718,0.315,0.438,0.28,422
"10_9","SapBERT-base","SapBERT","base",0.995,15,4,0.705,0.393,0.505,0.337,536
"10_9","SapBERT-base","SapBERT","base",0.995,20,1,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base","SapBERT","base",0.995,20,2,0.845,0.296,0.438,0.28,336
"10_9","SapBERT-base","SapBERT","base",0.995,20,3,0.717,0.321,0.443,0.285,431
"10_9","SapBERT-base","SapBERT","base",0.995,20,4,0.704,0.396,0.507,0.339,541
"10_9","SapBERT-base","SapBERT","base",0.995,25,1,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base","SapBERT","base",0.995,25,2,0.845,0.296,0.438,0.28,336
"10_9","SapBERT-base","SapBERT","base",0.995,25,3,0.718,0.327,0.449,0.289,437
"10_9","SapBERT-base","SapBERT","base",0.995,25,4,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base","SapBERT","base",0.995,30,1,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base","SapBERT","base",0.995,30,2,0.845,0.296,0.438,0.28,336
"10_9","SapBERT-base","SapBERT","base",0.995,30,3,0.716,0.331,0.453,0.292,444
"10_9","SapBERT-base","SapBERT","base",0.995,30,4,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base","SapBERT","base",0.999,3,1,0.708,0.38,0.495,0.328,515
"10_9","SapBERT-base","SapBERT","base",0.999,3,2,0.845,0.29,0.432,0.276,330
"10_9","SapBERT-base","SapBERT","base",0.999,3,3,0.696,0.249,0.367,0.224,343
"10_9","SapBERT-base","SapBERT","base",0.999,3,4,0.708,0.38,0.495,0.328,515
"10_9","SapBERT-base","SapBERT","base",0.999,5,1,0.706,0.39,0.502,0.335,530
"10_9","SapBERT-base","SapBERT","base",0.999,5,2,0.845,0.29,0.432,0.276,330
"10_9","SapBERT-base","SapBERT","base",0.999,5,3,0.7,0.274,0.394,0.245,377
"10_9","SapBERT-base","SapBERT","base",0.999,5,4,0.706,0.39,0.502,0.335,530
"10_9","SapBERT-base","SapBERT","base",0.999,10,1,0.703,0.39,0.502,0.335,533
"10_9","SapBERT-base","SapBERT","base",0.999,10,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base","SapBERT","base",0.999,10,3,0.711,0.299,0.421,0.266,405
"10_9","SapBERT-base","SapBERT","base",0.999,10,4,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base","SapBERT","base",0.999,15,1,0.703,0.39,0.502,0.335,533
"10_9","SapBERT-base","SapBERT","base",0.999,15,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base","SapBERT","base",0.999,15,3,0.716,0.313,0.436,0.278,420
"10_9","SapBERT-base","SapBERT","base",0.999,15,4,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base","SapBERT","base",0.999,20,1,0.704,0.393,0.504,0.337,537
"10_9","SapBERT-base","SapBERT","base",0.999,20,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base","SapBERT","base",0.999,20,3,0.717,0.319,0.442,0.283,428
"10_9","SapBERT-base","SapBERT","base",0.999,20,4,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base","SapBERT","base",0.999,25,1,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base","SapBERT","base",0.999,25,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base","SapBERT","base",0.999,25,3,0.719,0.324,0.447,0.288,434
"10_9","SapBERT-base","SapBERT","base",0.999,25,4,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base","SapBERT","base",0.999,30,1,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base","SapBERT","base",0.999,30,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base","SapBERT","base",0.999,30,3,0.716,0.329,0.451,0.291,441
"10_9","SapBERT-base","SapBERT","base",0.999,30,4,0.705,0.395,0.506,0.339,539
"8_9","SapBERT-base","SapBERT","base",0.95,3,1,0.727,0.837,0.778,0.637,431
"8_9","SapBERT-base","SapBERT","base",0.95,3,2,0.845,0.792,0.818,0.691,360
"8_9","SapBERT-base","SapBERT","base",0.95,3,3,0.781,0.701,0.739,0.586,297
"8_9","SapBERT-base","SapBERT","base",0.95,3,4,0.724,0.84,0.778,0.636,434
"8_9","SapBERT-base","SapBERT","base",0.95,5,1,0.725,0.837,0.777,0.635,432
"8_9","SapBERT-base","SapBERT","base",0.95,5,2,0.84,0.795,0.817,0.69,363
"8_9","SapBERT-base","SapBERT","base",0.95,5,3,0.77,0.719,0.744,0.592,309
"8_9","SapBERT-base","SapBERT","base",0.95,5,4,0.719,0.843,0.776,0.634,438
"8_9","SapBERT-base","SapBERT","base",0.95,10,1,0.719,0.837,0.774,0.631,435
"8_9","SapBERT-base","SapBERT","base",0.95,10,2,0.84,0.795,0.817,0.69,363
"8_9","SapBERT-base","SapBERT","base",0.95,10,3,0.761,0.731,0.746,0.595,318
"8_9","SapBERT-base","SapBERT","base",0.95,10,4,0.714,0.843,0.773,0.63,441
"8_9","SapBERT-base","SapBERT","base",0.95,15,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base","SapBERT","base",0.95,15,2,0.838,0.798,0.818,0.691,365
"8_9","SapBERT-base","SapBERT","base",0.95,15,3,0.756,0.74,0.748,0.598,324
"8_9","SapBERT-base","SapBERT","base",0.95,15,4,0.711,0.846,0.773,0.629,444
"8_9","SapBERT-base","SapBERT","base",0.95,20,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base","SapBERT","base",0.95,20,2,0.835,0.798,0.816,0.689,366
"8_9","SapBERT-base","SapBERT","base",0.95,20,3,0.75,0.743,0.746,0.596,328
"8_9","SapBERT-base","SapBERT","base",0.95,20,4,0.709,0.846,0.771,0.628,445
"8_9","SapBERT-base","SapBERT","base",0.95,25,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base","SapBERT","base",0.95,25,2,0.825,0.798,0.811,0.682,370
"8_9","SapBERT-base","SapBERT","base",0.95,25,3,0.734,0.743,0.738,0.586,335
"8_9","SapBERT-base","SapBERT","base",0.95,25,4,0.702,0.846,0.767,0.622,449
"8_9","SapBERT-base","SapBERT","base",0.95,30,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base","SapBERT","base",0.95,30,2,0.825,0.798,0.811,0.682,370
"8_9","SapBERT-base","SapBERT","base",0.95,30,3,0.734,0.743,0.738,0.586,335
"8_9","SapBERT-base","SapBERT","base",0.95,30,4,0.702,0.846,0.767,0.622,449
"8_9","SapBERT-base","SapBERT","base",0.99,3,1,0.73,0.834,0.779,0.637,428
"8_9","SapBERT-base","SapBERT","base",0.99,3,2,0.861,0.785,0.821,0.697,352
"8_9","SapBERT-base","SapBERT","base",0.99,3,3,0.786,0.701,0.741,0.589,295
"8_9","SapBERT-base","SapBERT","base",0.99,3,4,0.731,0.837,0.78,0.64,429
"8_9","SapBERT-base","SapBERT","base",0.99,5,1,0.728,0.834,0.777,0.636,429
"8_9","SapBERT-base","SapBERT","base",0.99,5,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base","SapBERT","base",0.99,5,3,0.777,0.716,0.745,0.594,305
"8_9","SapBERT-base","SapBERT","base",0.99,5,4,0.727,0.837,0.778,0.637,431
"8_9","SapBERT-base","SapBERT","base",0.99,10,1,0.723,0.834,0.775,0.632,432
"8_9","SapBERT-base","SapBERT","base",0.99,10,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base","SapBERT","base",0.99,10,3,0.768,0.728,0.747,0.597,314
"8_9","SapBERT-base","SapBERT","base",0.99,10,4,0.721,0.837,0.775,0.632,434
"8_9","SapBERT-base","SapBERT","base",0.99,15,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base","SapBERT","base",0.99,15,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base","SapBERT","base",0.99,15,3,0.764,0.734,0.749,0.599,318
"8_9","SapBERT-base","SapBERT","base",0.99,15,4,0.719,0.837,0.774,0.631,435
"8_9","SapBERT-base","SapBERT","base",0.99,20,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base","SapBERT","base",0.99,20,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base","SapBERT","base",0.99,20,3,0.76,0.737,0.748,0.598,321
"8_9","SapBERT-base","SapBERT","base",0.99,20,4,0.719,0.837,0.774,0.631,435
"8_9","SapBERT-base","SapBERT","base",0.99,25,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base","SapBERT","base",0.99,25,2,0.855,0.785,0.819,0.693,354
"8_9","SapBERT-base","SapBERT","base",0.99,25,3,0.751,0.737,0.744,0.592,325
"8_9","SapBERT-base","SapBERT","base",0.99,25,4,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base","SapBERT","base",0.99,30,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base","SapBERT","base",0.99,30,2,0.855,0.785,0.819,0.693,354
"8_9","SapBERT-base","SapBERT","base",0.99,30,3,0.751,0.737,0.744,0.592,325
"8_9","SapBERT-base","SapBERT","base",0.99,30,4,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base","SapBERT","base",0.995,3,1,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base","SapBERT","base",0.995,3,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base","SapBERT","base",0.995,3,3,0.786,0.698,0.739,0.586,294
"8_9","SapBERT-base","SapBERT","base",0.995,3,4,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base","SapBERT","base",0.995,5,1,0.728,0.834,0.777,0.636,428
"8_9","SapBERT-base","SapBERT","base",0.995,5,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base","SapBERT","base",0.995,5,3,0.779,0.713,0.745,0.593,303
"8_9","SapBERT-base","SapBERT","base",0.995,5,4,0.728,0.834,0.777,0.636,428
"8_9","SapBERT-base","SapBERT","base",0.995,10,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.995,10,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base","SapBERT","base",0.995,10,3,0.769,0.725,0.746,0.596,312
"8_9","SapBERT-base","SapBERT","base",0.995,10,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.995,15,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.995,15,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base","SapBERT","base",0.995,15,3,0.766,0.731,0.748,0.598,316
"8_9","SapBERT-base","SapBERT","base",0.995,15,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.995,20,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.995,20,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base","SapBERT","base",0.995,20,3,0.762,0.734,0.748,0.597,319
"8_9","SapBERT-base","SapBERT","base",0.995,20,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.995,25,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.995,25,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base","SapBERT","base",0.995,25,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.995,25,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.995,30,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.995,30,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base","SapBERT","base",0.995,30,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.995,30,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base","SapBERT","base",0.999,3,1,0.732,0.834,0.78,0.639,426
"8_9","SapBERT-base","SapBERT","base",0.999,3,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base","SapBERT","base",0.999,3,3,0.786,0.698,0.739,0.586,294
"8_9","SapBERT-base","SapBERT","base",0.999,3,4,0.732,0.834,0.78,0.639,426
"8_9","SapBERT-base","SapBERT","base",0.999,5,1,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base","SapBERT","base",0.999,5,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base","SapBERT","base",0.999,5,3,0.779,0.713,0.745,0.593,303
"8_9","SapBERT-base","SapBERT","base",0.999,5,4,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base","SapBERT","base",0.999,10,1,0.724,0.834,0.775,0.633,430
"8_9","SapBERT-base","SapBERT","base",0.999,10,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base","SapBERT","base",0.999,10,3,0.769,0.725,0.746,0.596,312
"8_9","SapBERT-base","SapBERT","base",0.999,10,4,0.724,0.834,0.775,0.633,430
"8_9","SapBERT-base","SapBERT","base",0.999,15,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.999,15,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base","SapBERT","base",0.999,15,3,0.766,0.731,0.748,0.598,316
"8_9","SapBERT-base","SapBERT","base",0.999,15,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.999,20,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.999,20,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base","SapBERT","base",0.999,20,3,0.762,0.734,0.748,0.597,319
"8_9","SapBERT-base","SapBERT","base",0.999,20,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.999,25,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.999,25,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base","SapBERT","base",0.999,25,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.999,25,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.999,30,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base","SapBERT","base",0.999,30,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base","SapBERT","base",0.999,30,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.999,30,4,0.723,0.834,0.775,0.632,431
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,3,1,0.718,0.391,0.506,0.339,522
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,3,2,0.854,0.324,0.47,0.307,364
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,3,3,0.7,0.254,0.373,0.229,348
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,3,4,0.72,0.4,0.514,0.346,533
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,5,1,0.717,0.4,0.514,0.346,536
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,5,2,0.842,0.329,0.473,0.31,374
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,5,3,0.693,0.284,0.403,0.252,394
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,5,4,0.712,0.412,0.522,0.353,555
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,10,1,0.714,0.4,0.513,0.345,539
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,10,2,0.836,0.336,0.479,0.315,385
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,10,3,0.699,0.317,0.436,0.279,436
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,10,4,0.708,0.419,0.526,0.358,569
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,15,1,0.714,0.4,0.513,0.345,539
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,15,2,0.828,0.338,0.48,0.316,392
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,15,3,0.699,0.332,0.45,0.29,457
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,15,4,0.704,0.422,0.528,0.358,576
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,20,1,0.715,0.403,0.515,0.347,543
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,20,2,0.829,0.342,0.484,0.319,395
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,20,3,0.704,0.345,0.463,0.301,471
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,20,4,0.706,0.428,0.533,0.363,583
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,25,1,0.715,0.404,0.516,0.348,544
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,25,2,0.823,0.343,0.484,0.319,399
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,25,3,0.701,0.35,0.467,0.305,480
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,25,4,0.703,0.43,0.534,0.364,588
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,30,1,0.715,0.404,0.516,0.348,544
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,30,2,0.819,0.344,0.484,0.319,402
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,30,3,0.698,0.355,0.471,0.308,489
"10_9","SapBERT-stripped","SapBERT","stripped",0.95,30,4,0.701,0.431,0.534,0.364,591
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,3,1,0.725,0.387,0.505,0.338,513
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,3,2,0.869,0.304,0.45,0.291,335
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,3,3,0.698,0.247,0.365,0.223,339
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,3,4,0.726,0.39,0.507,0.34,515
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,5,1,0.724,0.398,0.514,0.346,528
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,5,2,0.867,0.305,0.451,0.292,337
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,5,3,0.699,0.275,0.395,0.246,379
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,5,4,0.724,0.401,0.516,0.348,532
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,10,1,0.721,0.398,0.513,0.345,531
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,10,2,0.867,0.306,0.452,0.293,338
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,10,3,0.707,0.301,0.422,0.268,410
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,10,4,0.722,0.402,0.516,0.348,536
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,15,1,0.721,0.398,0.513,0.345,531
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,15,2,0.867,0.306,0.452,0.293,338
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,15,3,0.714,0.314,0.436,0.279,423
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,15,4,0.722,0.402,0.516,0.348,536
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,20,1,0.722,0.401,0.516,0.348,535
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,20,2,0.867,0.306,0.452,0.293,338
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,20,3,0.716,0.323,0.445,0.287,434
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,20,4,0.722,0.406,0.52,0.351,540
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,25,1,0.722,0.402,0.516,0.348,536
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,25,2,0.867,0.307,0.453,0.294,339
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,25,3,0.718,0.329,0.451,0.291,440
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,25,4,0.723,0.408,0.522,0.353,542
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,30,1,0.722,0.402,0.516,0.348,536
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,30,2,0.867,0.307,0.453,0.294,339
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,30,3,0.717,0.333,0.455,0.294,446
"10_9","SapBERT-stripped","SapBERT","stripped",0.99,30,4,0.723,0.408,0.522,0.353,542
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,3,1,0.725,0.387,0.505,0.338,513
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,3,2,0.868,0.302,0.448,0.289,333
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,3,3,0.697,0.245,0.363,0.222,338
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,3,4,0.725,0.388,0.505,0.339,514
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,5,1,0.724,0.398,0.514,0.346,528
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,5,2,0.868,0.302,0.448,0.289,333
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,5,3,0.699,0.273,0.393,0.245,376
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,5,4,0.725,0.399,0.515,0.347,529
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,10,1,0.721,0.398,0.513,0.345,531
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,10,2,0.869,0.303,0.449,0.29,334
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,10,3,0.707,0.299,0.42,0.266,407
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,10,4,0.723,0.4,0.515,0.347,533
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,15,1,0.721,0.398,0.513,0.345,531
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,15,2,0.869,0.303,0.449,0.29,334
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,15,3,0.714,0.312,0.434,0.277,420
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,15,4,0.723,0.4,0.515,0.347,533
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,20,1,0.722,0.401,0.516,0.348,535
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,20,2,0.869,0.303,0.449,0.29,334
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,20,3,0.717,0.321,0.443,0.285,431
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,20,4,0.723,0.403,0.518,0.349,537
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,25,1,0.722,0.402,0.516,0.348,536
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,25,2,0.869,0.304,0.45,0.291,335
"10_9","SapBERT-stripped","SapBERT","stripped",0.995,25,3,0.718,0.327,0.449,0.289,437
